SystemException: Could not find file "D:\TheWord\WordEngineering.config".
SystemException: Could not find file "D:\TheWord\WordEngineering.config".
ScriptureReferenceBookChapterVersePost [0]: Esther 6 | Esther|6||||| | SonInLaw: 1.
Scripture Reference Book Chapter Verse PrePost Statement [72]:  SELECT 72 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=12 AND chapterId=2 AND verseId=20 
Scripture Reference Book Chapter Verse PrePost Condition [73]: bookId=12 AND chapterId=3 AND verseId=15
Scripture Reference Book Chapter Verse PrePost Statement [73]:  SELECT 73 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=12 AND chapterId=3 AND verseId=15 
Scripture Reference Book Chapter Verse PrePost Condition [74]: bookId=12 AND chapterId=4 AND verseId=41
Scripture Reference Book Chapter Verse PrePost Statement [74]:  SELECT 74 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=12 AND chapterId=4 AND verseId=41 
Scripture Reference Book Chapter Verse PrePost Condition [75]: bookId=12 AND chapterId=10 AND verseId=22
Scripture Reference Book Chapter Verse PrePost Statement [75]:  SELECT 75 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=12 AND chapterId=10 AND verseId=22 
Scripture Reference Book Chapter Verse PrePost Condition [76]: bookId=13 AND chapterId=13 AND verseId=6
Scripture Reference Book Chapter Verse PrePost Statement [76]:  SELECT 76 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=13 AND chapterId=13 AND verseId=6 
Scripture Reference Book Chapter Verse PrePost Condition [77]: bookId=13 AND chapterId=13 AND verseId=12
Scripture Reference Book Chapter Verse PrePost Statement [77]:  SELECT 77 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=13 AND chapterId=13 AND verseId=12 
Scripture Reference Book Chapter Verse PrePost Condition [78]: bookId=13 AND chapterId=21 AND verseId=2
Scripture Reference Book Chapter Verse PrePost Statement [78]:  SELECT 78 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=13 AND chapterId=21 AND verseId=2 
Scripture Reference Book Chapter Verse PrePost Condition [79]: bookId=13 AND chapterId=21 AND verseId=12
Scripture Reference Book Chapter Verse PrePost Statement [79]:  SELECT 79 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=13 AND chapterId=21 AND verseId=12 
Scripture Reference Book Chapter Verse PrePost Condition [80]: bookId=13 AND chapterId=22 AND verseId=19
Scripture Reference Book Chapter Verse PrePost Statement [80]:  SELECT 80 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=13 AND chapterId=22 AND verseId=19 
Scripture Reference Book Chapter Verse PrePost Condition [81]: bookId=14 AND chapterId=24 AND verseId=6
Scripture Reference Book Chapter Verse PrePost Statement [81]:  SELECT 81 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=14 AND chapterId=24 AND verseId=6 
Scripture Reference Book Chapter Verse PrePost Condition [82]: bookId=14 AND chapterId=34 AND verseId=28
Scripture Reference Book Chapter Verse PrePost Statement [82]:  SELECT 82 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=14 AND chapterId=34 AND verseId=28 
Scripture Reference Book Chapter Verse PrePost Condition [83]: bookId=16 AND chapterId=5 AND verseId=5
Scripture Reference Book Chapter Verse PrePost Statement [83]:  SELECT 83 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=16 AND chapterId=5 AND verseId=5 
Scripture Reference Book Chapter Verse PrePost Condition [84]: bookId=16 AND chapterId=9 AND verseId=29
Scripture Reference Book Chapter Verse PrePost Statement [84]:  SELECT 84 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=16 AND chapterId=9 AND verseId=29 
Scripture Reference Book Chapter Verse PrePost Condition [85]: bookId=16 AND chapterId=10 AND verseId=34
Scripture Reference Book Chapter Verse PrePost Statement [85]:  SELECT 85 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=16 AND chapterId=10 AND verseId=34 
Scripture Reference Book Chapter Verse PrePost Condition [86]: bookId=16 AND chapterId=10 AND verseId=37
Scripture Reference Book Chapter Verse PrePost Statement [86]:  SELECT 86 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=16 AND chapterId=10 AND verseId=37 
Scripture Reference Book Chapter Verse PrePost Condition [87]: bookId=18 AND chapterId=6 AND verseId=22
Scripture Reference Book Chapter Verse PrePost Statement [87]:  SELECT 87 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=18 AND chapterId=6 AND verseId=22 
Scripture Reference Book Chapter Verse PrePost Condition [88]: bookId=18 AND chapterId=14 AND verseId=3
Scripture Reference Book Chapter Verse PrePost Statement [88]:  SELECT 88 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=18 AND chapterId=14 AND verseId=3 
Scripture Reference Book Chapter Verse PrePost Condition [89]: bookId=18 AND chapterId=19 AND verseId=29
Scripture Reference Book Chapter Verse PrePost Statement [89]:  SELECT 89 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=18 AND chapterId=19 AND verseId=29 
Scripture Reference Book Chapter Verse PrePost Condition [90]: bookId=18 AND chapterId=30 AND verseId=23
Scripture Reference Book Chapter Verse PrePost Statement [90]:  SELECT 90 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=18 AND chapterId=30 AND verseId=23 
Scripture Reference Book Chapter Verse PrePost Condition [91]: bookId=18 AND chapterId=39 AND verseId=12
Scripture Reference Book Chapter Verse PrePost Statement [91]:  SELECT 91 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=18 AND chapterId=39 AND verseId=12 
Scripture Reference Book Chapter Verse PrePost Condition [92]: bookId=19 AND chapterId=25 AND verseId=17
Scripture Reference Book Chapter Verse PrePost Statement [92]:  SELECT 92 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=19 AND chapterId=25 AND verseId=17 
Scripture Reference Book Chapter Verse PrePost Condition [93]: bookId=19 AND chapterId=37 AND verseId=6
Scripture Reference Book Chapter Verse PrePost Statement [93]:  SELECT 93 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=19 AND chapterId=37 AND verseId=6 
Scripture Reference Book Chapter Verse PrePost Condition [94]: bookId=19 AND chapterId=55 AND verseId=23
Scripture Reference Book Chapter Verse PrePost Statement [94]:  SELECT 94 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=19 AND chapterId=55 AND verseId=23 
Scripture Reference Book Chapter Verse PrePost Condition [95]: bookId=19 AND chapterId=60 AND verseId=9
Scripture Reference Book Chapter Verse PrePost Statement [95]:  SELECT 95 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=19 AND chapterId=60 AND verseId=9 
Scripture Reference Book Chapter Verse PrePost Condition [96]: bookId=19 AND chapterId=108 AND verseId=10
Scripture Reference Book Chapter Verse PrePost Statement [96]:  SELECT 96 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=19 AND chapterId=108 AND verseId=10 
Scripture Reference Book Chapter Verse PrePost Condition [97]: bookId=19 AND chapterId=142 AND verseId=7
Scripture Reference Book Chapter Verse PrePost Statement [97]:  SELECT 97 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=19 AND chapterId=142 AND verseId=7 
Scripture Reference Book Chapter Verse PrePost Condition [98]: bookId=20 AND chapterId=18 AND verseId=16
Scripture Reference Book Chapter Verse PrePost Statement [98]:  SELECT 98 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=20 AND chapterId=18 AND verseId=16 
Scripture Reference Book Chapter Verse PrePost Condition [99]: bookId=20 AND chapterId=29 AND verseId=15
Scripture Reference Book Chapter Verse PrePost Statement [99]:  SELECT 99 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=20 AND chapterId=29 AND verseId=15 
Scripture Reference Book Chapter Verse PrePost Condition [100]: bookId=20 AND chapterId=29 AND verseId=21
Scripture Reference Book Chapter Verse PrePost Statement [100]:  SELECT 100 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=20 AND chapterId=29 AND verseId=21 
Scripture Reference Book Chapter Verse PrePost Condition [101]: bookId=21 AND chapterId=11 AND verseId=9
Scripture Reference Book Chapter Verse PrePost Statement [101]:  SELECT 101 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=21 AND chapterId=11 AND verseId=9 
Scripture Reference Book Chapter Verse PrePost Condition [102]: bookId=21 AND chapterId=12 AND verseId=14
Scripture Reference Book Chapter Verse PrePost Statement [102]:  SELECT 102 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=21 AND chapterId=12 AND verseId=14 
Scripture Reference Book Chapter Verse PrePost Condition [103]: bookId=22 AND chapterId=8 AND verseId=2
Scripture Reference Book Chapter Verse PrePost Statement [103]:  SELECT 103 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=22 AND chapterId=8 AND verseId=2 
Scripture Reference Book Chapter Verse PrePost Condition [104]: bookId=23 AND chapterId=1 AND verseId=13
Scripture Reference Book Chapter Verse PrePost Statement [104]:  SELECT 104 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=23 AND chapterId=1 AND verseId=13 
Scripture Reference Book Chapter Verse PrePost Condition [105]: bookId=23 AND chapterId=7 AND verseId=17
Scripture Reference Book Chapter Verse PrePost Statement [105]:  SELECT 105 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=23 AND chapterId=7 AND verseId=17 
Scripture Reference Book Chapter Verse PrePost Condition [106]: bookId=23 AND chapterId=8 AND verseId=7
Scripture Reference Book Chapter Verse PrePost Statement [106]:  SELECT 106 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=23 AND chapterId=8 AND verseId=7 
Scripture Reference Book Chapter Verse PrePost Condition [107]: bookId=23 AND chapterId=40 AND verseId=26
Scripture Reference Book Chapter Verse PrePost Statement [107]:  SELECT 107 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=23 AND chapterId=40 AND verseId=26 
Scripture Reference Book Chapter Verse PrePost Condition [108]: bookId=23 AND chapterId=41 AND verseId=22
Scripture Reference Book Chapter Verse PrePost Statement [108]:  SELECT 108 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=23 AND chapterId=41 AND verseId=22 
Scripture Reference Book Chapter Verse PrePost Condition [109]: bookId=23 AND chapterId=42 AND verseId=1
Scripture Reference Book Chapter Verse PrePost Statement [109]:  SELECT 109 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=23 AND chapterId=42 AND verseId=1 
Scripture Reference Book Chapter Verse PrePost Condition [110]: bookId=23 AND chapterId=42 AND verseId=3
Scripture Reference Book Chapter Verse PrePost Statement [110]:  SELECT 110 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=23 AND chapterId=42 AND verseId=3 
Scripture Reference Book Chapter Verse PrePost Condition [111]: bookId=23 AND chapterId=45 AND verseId=21
Scripture Reference Book Chapter Verse PrePost Statement [111]:  SELECT 111 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=23 AND chapterId=45 AND verseId=21 
Scripture Reference Book Chapter Verse PrePost Condition [112]: bookId=23 AND chapterId=54 AND verseId=16
Scripture Reference Book Chapter Verse PrePost Statement [112]:  SELECT 112 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=23 AND chapterId=54 AND verseId=16 
Scripture Reference Book Chapter Verse PrePost Condition [113]: bookId=24 AND chapterId=4 AND verseId=31
Scripture Reference Book Chapter Verse PrePost Statement [113]:  SELECT 113 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=24 AND chapterId=4 AND verseId=31 
Scripture Reference Book Chapter Verse PrePost Condition [114]: bookId=24 AND chapterId=11 AND verseId=11
Scripture Reference Book Chapter Verse PrePost Statement [114]:  SELECT 114 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=24 AND chapterId=11 AND verseId=11 
Scripture Reference Book Chapter Verse PrePost Condition [115]: bookId=24 AND chapterId=11 AND verseId=23
Scripture Reference Book Chapter Verse PrePost Statement [115]:  SELECT 115 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=24 AND chapterId=11 AND verseId=23 
Scripture Reference Book Chapter Verse PrePost Condition [116]: bookId=24 AND chapterId=15 AND verseId=19
Scripture Reference Book Chapter Verse PrePost Statement [116]:  SELECT 116 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=24 AND chapterId=15 AND verseId=19 
Scripture Reference Book Chapter Verse PrePost Condition [117]: bookId=24 AND chapterId=18 AND verseId=22
Scripture Reference Book Chapter Verse PrePost Statement [117]:  SELECT 117 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=24 AND chapterId=18 AND verseId=22 
Scripture Reference Book Chapter Verse PrePost Condition [118]: bookId=24 AND chapterId=23 AND verseId=40
Scripture Reference Book Chapter Verse PrePost Statement [118]:  SELECT 118 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=24 AND chapterId=23 AND verseId=40 
Scripture Reference Book Chapter Verse PrePost Condition [119]: bookId=24 AND chapterId=25 AND verseId=9
Scripture Reference Book Chapter Verse PrePost Statement [119]:  SELECT 119 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=24 AND chapterId=25 AND verseId=9 
Scripture Reference Book Chapter Verse PrePost Condition [120]: bookId=24 AND chapterId=25 AND verseId=29
Scripture Reference Book Chapter Verse PrePost Statement [120]:  SELECT 120 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=24 AND chapterId=25 AND verseId=29 
Scripture Reference Book Chapter Verse PrePost Condition [121]: bookId=24 AND chapterId=30 AND verseId=18
Scripture Reference Book Chapter Verse PrePost Statement [121]:  SELECT 121 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=24 AND chapterId=30 AND verseId=18 
Scripture Reference Book Chapter Verse PrePost Condition [122]: bookId=24 AND chapterId=31 AND verseId=8
Scripture Reference Book Chapter Verse PrePost Statement [122]:  SELECT 122 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=24 AND chapterId=31 AND verseId=8 
Scripture Reference Book Chapter Verse PrePost Condition [123]: bookId=24 AND chapterId=36 AND verseId=31
Scripture Reference Book Chapter Verse PrePost Statement [123]:  SELECT 123 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=24 AND chapterId=36 AND verseId=31 
Scripture Reference Book Chapter Verse PrePost Condition [124]: bookId=24 AND chapterId=48 AND verseId=47
Scripture Reference Book Chapter Verse PrePost Statement [124]:  SELECT 124 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=24 AND chapterId=48 AND verseId=47 
Scripture Reference Book Chapter Verse PrePost Condition [125]: bookId=24 AND chapterId=49 AND verseId=8
Scripture Reference Book Chapter Verse PrePost Statement [125]:  SELECT 125 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=24 AND chapterId=49 AND verseId=8 
Scripture Reference Book Chapter Verse PrePost Condition [126]: bookId=24 AND chapterId=49 AND verseId=36
Scripture Reference Book Chapter Verse PrePost Statement [126]:  SELECT 126 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=24 AND chapterId=49 AND verseId=36 
Scripture Reference Book Chapter Verse PrePost Condition [127]: bookId=24 AND chapterId=49 AND verseId=37
Scripture Reference Book Chapter Verse PrePost Statement [127]:  SELECT 127 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=24 AND chapterId=49 AND verseId=37 
Scripture Reference Book Chapter Verse PrePost Condition [128]: bookId=24 AND chapterId=50 AND verseId=19
Scripture Reference Book Chapter Verse PrePost Statement [128]:  SELECT 128 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=24 AND chapterId=50 AND verseId=19 
Scripture Reference Book Chapter Verse PrePost Condition [129]: bookId=26 AND chapterId=11 AND verseId=9
Scripture Reference Book Chapter Verse PrePost Statement [129]:  SELECT 129 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=26 AND chapterId=11 AND verseId=9 
Scripture Reference Book Chapter Verse PrePost Condition [130]: bookId=26 AND chapterId=13 AND verseId=14
Scripture Reference Book Chapter Verse PrePost Statement [130]:  SELECT 130 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=26 AND chapterId=13 AND verseId=14 
Scripture Reference Book Chapter Verse PrePost Condition [131]: bookId=26 AND chapterId=17 AND verseId=20
Scripture Reference Book Chapter Verse PrePost Statement [131]:  SELECT 131 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=26 AND chapterId=17 AND verseId=20 
Scripture Reference Book Chapter Verse PrePost Condition [132]: bookId=26 AND chapterId=21 AND verseId=29
Scripture Reference Book Chapter Verse PrePost Statement [132]:  SELECT 132 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=26 AND chapterId=21 AND verseId=29 
Scripture Reference Book Chapter Verse PrePost Condition [133]: bookId=26 AND chapterId=26 AND verseId=7
Scripture Reference Book Chapter Verse PrePost Statement [133]:  SELECT 133 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=26 AND chapterId=26 AND verseId=7 
Scripture Reference Book Chapter Verse PrePost Condition [134]: bookId=26 AND chapterId=26 AND verseId=20
Scripture Reference Book Chapter Verse PrePost Statement [134]:  SELECT 134 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=26 AND chapterId=26 AND verseId=20 
Scripture Reference Book Chapter Verse PrePost Condition [135]: bookId=26 AND chapterId=29 AND verseId=16
Scripture Reference Book Chapter Verse PrePost Statement [135]:  SELECT 135 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=26 AND chapterId=29 AND verseId=16 
Scripture Reference Book Chapter Verse PrePost Condition [136]: bookId=26 AND chapterId=34 AND verseId=16
Scripture Reference Book Chapter Verse PrePost Statement [136]:  SELECT 136 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=26 AND chapterId=34 AND verseId=16 
Scripture Reference Book Chapter Verse PrePost Condition [137]: bookId=26 AND chapterId=38 AND verseId=4
Scripture Reference Book Chapter Verse PrePost Statement [137]:  SELECT 137 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=26 AND chapterId=38 AND verseId=4 
Scripture Reference Book Chapter Verse PrePost Condition [138]: bookId=26 AND chapterId=39 AND verseId=25
Scripture Reference Book Chapter Verse PrePost Statement [138]:  SELECT 138 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=26 AND chapterId=39 AND verseId=25 
Scripture Reference Book Chapter Verse PrePost Condition [139]: bookId=27 AND chapterId=3 AND verseId=13
Scripture Reference Book Chapter Verse PrePost Statement [139]:  SELECT 139 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=27 AND chapterId=3 AND verseId=13 
Scripture Reference Book Chapter Verse PrePost Condition [140]: bookId=27 AND chapterId=4 AND verseId=6
Scripture Reference Book Chapter Verse PrePost Statement [140]:  SELECT 140 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=27 AND chapterId=4 AND verseId=6 
Scripture Reference Book Chapter Verse PrePost Condition [141]: bookId=27 AND chapterId=5 AND verseId=7
Scripture Reference Book Chapter Verse PrePost Statement [141]:  SELECT 141 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=27 AND chapterId=5 AND verseId=7 
Scripture Reference Book Chapter Verse PrePost Condition [142]: bookId=30 AND chapterId=6 AND verseId=10
Scripture Reference Book Chapter Verse PrePost Statement [142]:  SELECT 142 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=30 AND chapterId=6 AND verseId=10 
Scripture Reference Book Chapter Verse PrePost Condition [143]: bookId=31 AND chapterId=1 AND verseId=3
Scripture Reference Book Chapter Verse PrePost Statement [143]:  SELECT 143 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=31 AND chapterId=1 AND verseId=3 
Scripture Reference Book Chapter Verse PrePost Condition [144]: bookId=33 AND chapterId=1 AND verseId=15
Scripture Reference Book Chapter Verse PrePost Statement [144]:  SELECT 144 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=33 AND chapterId=1 AND verseId=15 
Scripture Reference Book Chapter Verse PrePost Condition [145]: bookId=36 AND chapterId=1 AND verseId=17
Scripture Reference Book Chapter Verse PrePost Statement [145]:  SELECT 145 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=36 AND chapterId=1 AND verseId=17 
Scripture Reference Book Chapter Verse PrePost Condition [146]: bookId=36 AND chapterId=2 AND verseId=2
Scripture Reference Book Chapter Verse PrePost Statement [146]:  SELECT 146 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=36 AND chapterId=2 AND verseId=2 
Scripture Reference Book Chapter Verse PrePost Condition [147]: bookId=36 AND chapterId=3 AND verseId=5
Scripture Reference Book Chapter Verse PrePost Statement [147]:  SELECT 147 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=36 AND chapterId=3 AND verseId=5 
Scripture Reference Book Chapter Verse PrePost Condition [148]: bookId=37 AND chapterId=1 AND verseId=11
Scripture Reference Book Chapter Verse PrePost Statement [148]:  SELECT 148 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=37 AND chapterId=1 AND verseId=11 
Scripture Reference Book Chapter Verse PrePost Condition [149]: bookId=38 AND chapterId=5 AND verseId=4
Scripture Reference Book Chapter Verse PrePost Statement [149]:  SELECT 149 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=38 AND chapterId=5 AND verseId=4 
Scripture Reference Book Chapter Verse PrePost Condition [150]: bookId=38 AND chapterId=10 AND verseId=6
Scripture Reference Book Chapter Verse PrePost Statement [150]:  SELECT 150 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=38 AND chapterId=10 AND verseId=6 
Scripture Reference Book Chapter Verse PrePost Condition [151]: bookId=38 AND chapterId=13 AND verseId=9
Scripture Reference Book Chapter Verse PrePost Statement [151]:  SELECT 151 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=38 AND chapterId=13 AND verseId=9 
Scripture Reference Book Chapter Verse PrePost Condition [152]: bookId=39 AND chapterId=3 AND verseId=10
Scripture Reference Book Chapter Verse PrePost Statement [152]:  SELECT 152 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=39 AND chapterId=3 AND verseId=10 
Scripture Reference Book Chapter Verse PrePost Condition [153]: bookId=40 AND chapterId=1 AND verseId=21
Scripture Reference Book Chapter Verse PrePost Statement [153]:  SELECT 153 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=40 AND chapterId=1 AND verseId=21 
Scripture Reference Book Chapter Verse PrePost Condition [154]: bookId=40 AND chapterId=1 AND verseId=23
Scripture Reference Book Chapter Verse PrePost Statement [154]:  SELECT 154 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=40 AND chapterId=1 AND verseId=23 
Scripture Reference Book Chapter Verse PrePost Condition [155]: bookId=40 AND chapterId=2 AND verseId=8
Scripture Reference Book Chapter Verse PrePost Statement [155]:  SELECT 155 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=40 AND chapterId=2 AND verseId=8 
Scripture Reference Book Chapter Verse PrePost Condition [156]: bookId=40 AND chapterId=3 AND verseId=8
Scripture Reference Book Chapter Verse PrePost Statement [156]:  SELECT 156 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=40 AND chapterId=3 AND verseId=8 
Scripture Reference Book Chapter Verse PrePost Condition [157]: bookId=40 AND chapterId=5 AND verseId=23
Scripture Reference Book Chapter Verse PrePost Statement [157]:  SELECT 157 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=40 AND chapterId=5 AND verseId=23 
Scripture Reference Book Chapter Verse PrePost Condition [158]: bookId=40 AND chapterId=13 AND verseId=23
Scripture Reference Book Chapter Verse PrePost Statement [158]:  SELECT 158 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=40 AND chapterId=13 AND verseId=23 
Scripture Reference Book Chapter Verse PrePost Condition [159]: bookId=40 AND chapterId=14 AND verseId=18
Scripture Reference Book Chapter Verse PrePost Statement [159]:  SELECT 159 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=40 AND chapterId=14 AND verseId=18 
Scripture Reference Book Chapter Verse PrePost Condition [160]: bookId=40 AND chapterId=17 AND verseId=17
Scripture Reference Book Chapter Verse PrePost Statement [160]:  SELECT 160 As resultSet, bookId, chapterId, verseId, verseText, verseIdSequence FROM KJV (NoLock) WHERE bookId=40 AND chapterId=17 AND verseId=17 
Scripture Reference Book Chapter Verse PrePost Condition [161]: bookId=40 AND chapterId=21 AND verseId=2
